date,entity_id,brand,product_name,category,alert_type,severity,demand_index,shift_strength,marker_label,abs_demand_error,event_type,message
2025-01-07,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,34.5158911764777,14.890659705200784,Statistical anomaly detected,,,
2025-02-06,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,45.433102556332926,31.59086632625465,Statistical anomaly detected,,,
2025-02-07,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,55.91476379597879,23.07053810962953,Statistical anomaly detected,,,
2025-02-09,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,45.06913797965464,14.339951002012164,Statistical anomaly detected,,,
2025-02-10,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,27.69957806585147,38.53980948480584,Statistical anomaly detected,,,
2025-02-11,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,17.079604190892056,38.33983986944518,Statistical anomaly detected,,,
2025-02-13,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,23.71330047324241,43.4077191583435,Statistical anomaly detected,,,
2025-02-14,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,28.122972455572807,18.59577492094018,Statistical anomaly detected,,,
2025-02-15,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,33.122664559061285,17.77796465642716,Statistical anomaly detected,,,
2025-02-18,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,44.24687729684543,18.598727789086134,Statistical anomaly detected,,,
2025-02-19,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,56.4203624004997,27.512642354361503,Statistical anomaly detected,,,
2025-02-21,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,47.73262257588992,14.09200409176592,Statistical anomaly detected,,,
2025-03-07,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,46.6297598196001,16.289431256296716,Statistical anomaly detected,,,
2025-03-08,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,66.6524470610677,42.93971772303955,Statistical anomaly detected,,,
2025-03-10,504,FlashGear,FlashBeats X1,earbuds,regime_shift,low,72.53000310195308,3.4485570505969454,Statistical anomaly detected,,,
2025-03-11,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,59.51454451111782,17.94493042078029,Statistical anomaly detected,,,
2025-03-12,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,41.51152194538752,30.24978635662277,Statistical anomaly detected,,,
2025-03-13,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,19.379496218789622,53.31538013883168,Statistical anomaly detected,,,
2025-03-15,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,27.42807888053396,47.77552615543756,Statistical anomaly detected,,,
2025-03-16,504,FlashGear,FlashBeats X1,earbuds,regime_shift,high,34.73851232081081,26.65310054021013,Statistical anomaly detected,,,
2025-01-18,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,44.38275681161237,24.45569730857087,Statistical anomaly detected,,,
2025-02-08,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,46.0552858307826,19.96556815509716,Statistical anomaly detected,,,
2025-02-09,505,ClearWave,ClearPod Slim,earbuds,regime_shift,high,58.673715068386464,27.39843865906464,Statistical anomaly detected,,,
2025-02-12,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,41.40503010868004,16.02844831900413,Statistical anomaly detected,,,
2025-02-23,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,42.05373206368775,15.48452608707307,Statistical anomaly detected,,,
2025-02-25,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,29.787428755634124,19.24170775744976,Statistical anomaly detected,,,
2025-02-26,505,ClearWave,ClearPod Slim,earbuds,regime_shift,high,16.937598826845637,43.13843277378553,Statistical anomaly detected,,,
2025-02-28,505,ClearWave,ClearPod Slim,earbuds,regime_shift,high,27.47989383695339,50.27901186439843,Statistical anomaly detected,,,
2025-03-01,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,34.15629370930943,24.295581023599144,Statistical anomaly detected,,,
2025-03-13,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,48.24588874203951,21.99372595181508,Statistical anomaly detected,,,
2025-03-14,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,59.40425538012703,23.128119160057192,Statistical anomaly detected,,,
2025-03-17,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,43.71470554145727,16.985584804627685,Statistical anomaly detected,,,
2025-03-20,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,36.82512590250703,18.99481610281605,Statistical anomaly detected,,,
2025-03-22,505,ClearWave,ClearPod Slim,earbuds,regime_shift,high,23.05682196625315,28.28209986728246,Statistical anomaly detected,,,
2025-03-23,505,ClearWave,ClearPod Slim,earbuds,regime_shift,medium,19.14442399238712,16.968504937898064,Statistical anomaly detected,,,
2025-03-25,505,ClearWave,ClearPod Slim,earbuds,regime_shift,high,32.81928879655974,50.68517396657808,Statistical anomaly detected,,,
2025-01-09,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,40.53266184103502,18.70357570513379,Statistical anomaly detected,,,
2025-01-10,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,49.81878320281373,22.91021842630996,Statistical anomaly detected,,,
2025-01-11,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,59.56051667832584,19.554338442697848,Statistical anomaly detected,,,
2025-01-13,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,49.98211661403653,14.293715706395716,Statistical anomaly detected,,,
2025-01-15,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,39.19995398716279,14.057585838924613,Statistical anomaly detected,,,
2025-02-15,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,38.58520107979953,21.036605825934075,Statistical anomaly detected,,,
2025-02-18,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,58.917697862207326,27.556212482305064,Statistical anomaly detected,,,
2025-02-20,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,49.33509071067495,16.02221168809893,Statistical anomaly detected,,,
2025-02-22,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,36.80789001813456,17.09422764745091,Statistical anomaly detected,,,
2025-02-24,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,29.034597670837947,18.531791493452964,Statistical anomaly detected,,,
2025-02-25,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,13.797254238651714,52.47995376044236,Statistical anomaly detected,,,
2025-02-26,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,18.03724259030636,30.73066769891588,Statistical anomaly detected,,,
2025-02-27,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,24.8901018578326,37.99283195985357,Statistical anomaly detected,,,
2025-02-28,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,34.77786520357672,39.725684540067775,Statistical anomaly detected,,,
2025-03-02,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,30.237466916770867,14.049175099196576,Statistical anomaly detected,,,
2025-03-10,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,medium,36.18438449348427,15.671327880818088,Statistical anomaly detected,,,
2025-03-22,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,23.487487675100752,25.16749359372869,Statistical anomaly detected,,,
2025-03-23,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,10.0,57.42413944680398,Statistical anomaly detected,,,
2025-03-25,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,20.09970497157225,100.0,Statistical anomaly detected,,,
2025-03-26,506,HyperTech,HyperPhone Pro,smartphones,regime_shift,high,28.97753414709217,44.1689526690872,Statistical anomaly detected,,,
2025-01-23,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,17.102726095650528,40.31615852379768,Statistical anomaly detected,,,
2025-01-24,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,10.0,41.52978920393782,Statistical anomaly detected,,,
2025-01-25,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,13.279304275931842,32.793042759318425,Statistical anomaly detected,,,
2025-01-26,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,36.42644322883466,100.0,Statistical anomaly detected,,,
2025-01-27,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,61.85152975282882,69.79843286996525,Statistical anomaly detected,,,
2025-01-28,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,74.81226956571635,20.9545986407794,Statistical anomaly detected,,,
2025-01-30,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,54.15844898954741,21.75809092962835,Statistical anomaly detected,,,
2025-02-01,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,40.56467071693313,15.781390248248972,Statistical anomaly detected,,,
2025-02-14,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,32.41568380997413,18.7033200598544,Statistical anomaly detected,,,
2025-02-15,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,21.736215347709408,32.94537460591439,Statistical anomaly detected,,,
2025-02-16,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,10.0,53.99383084850688,Statistical anomaly detected,,,
2025-02-18,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,16.96672109067635,69.66721090676351,Statistical anomaly detected,,,
2025-02-19,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,high,25.964211462047743,53.03022501098192,Statistical anomaly detected,,,
2025-02-20,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,30.262559154865578,16.554894028269594,Statistical anomaly detected,,,
2025-02-21,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,36.08382730712059,19.23587533514685,Statistical anomaly detected,,,
2025-02-28,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,45.1065370240606,14.342284077663026,Statistical anomaly detected,,,
2025-03-01,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,54.01950111882305,19.75980574613414,Statistical anomaly detected,,,
2025-03-07,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,47.5207163853033,16.968377164488334,Statistical anomaly detected,,,
2025-03-08,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,59.19199214306747,24.560395224541985,Statistical anomaly detected,,,
2025-03-09,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,68.40939535710449,15.572044258551877,Statistical anomaly detected,,,
2025-03-11,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,53.54162568315768,17.857590759587406,Statistical anomaly detected,,,
2025-03-12,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,45.46689741611104,15.081216089384942,Statistical anomaly detected,,,
2025-03-25,507,ValueMobile,ValueMax 5G,smartphones,regime_shift,medium,38.290936828619145,15.184188515341813,Statistical anomaly detected,,,
2025-01-12,508,MegaMobile,MegaCore S9,smartphones,regime_shift,medium,41.75654791256098,15.351624690614152,Statistical anomaly detected,,,
2025-01-13,508,MegaMobile,MegaCore S9,smartphones,regime_shift,medium,51.0227226434112,22.190950148115142,Statistical anomaly detected,,,
2025-01-23,508,MegaMobile,MegaCore S9,smartphones,regime_shift,medium,44.0509342472915,16.88371632501131,Statistical anomaly detected,,,
2025-01-25,508,MegaMobile,MegaCore S9,smartphones,regime_shift,high,64.50094366052657,31.41559590366325,Statistical anomaly detected,,,
2025-01-28,508,MegaMobile,MegaCore S9,smartphones,regime_shift,medium,46.35487697275102,21.15716346207275,Statistical anomaly detected,,,
2025-02-01,508,MegaMobile,MegaCore S9,smartphones,regime_shift,medium,53.48114422584696,19.91460372006444,Statistical anomaly detected,,,
2025-02-02,508,MegaMobile,MegaCore S9,smartphones,regime_shift,medium,63.774652254792464,19.24698541504044,Statistical anomaly detected,,,
2025-03-19,508,MegaMobile,MegaCore S9,smartphones,regime_shift,high,63.565781205804925,25.82904114110609,Statistical anomaly detected,,,
2025-03-20,508,MegaMobile,MegaCore S9,smartphones,regime_shift,medium,74.70969560205589,17.53131037620801,Statistical anomaly detected,,,
2025-03-22,508,MegaMobile,MegaCore S9,smartphones,regime_shift,medium,57.77368237795778,19.705638354316047,Statistical anomaly detected,,,
2025-01-02,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,41.76990246329822,16.408930166668988,Statistical anomaly detected,,,
2025-01-10,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,29.244222171399905,25.27715963768545,Statistical anomaly detected,,,
2025-01-11,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,19.4658798181923,33.436835132413165,Statistical anomaly detected,,,
2025-01-12,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,10.675583806504452,45.157455474849215,Statistical anomaly detected,,,
2025-01-14,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,15.732160156208806,57.321601562088055,Statistical anomaly detected,,,
2025-01-15,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,25.132442019159964,59.75200970250274,Statistical anomaly detected,,,
2025-01-16,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,32.40890958440839,28.952489215736144,Statistical anomaly detected,,,
2025-02-02,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,28.63628542136055,19.18317950653312,Statistical anomaly detected,,,
2025-02-03,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,20.567483886679405,28.176844223875552,Statistical anomaly detected,,,
2025-02-04,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,10.0,51.37956565277033,Statistical anomaly detected,,,
2025-02-06,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,19.04056475843681,90.40564758436808,Statistical anomaly detected,,,
2025-02-07,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,25.13143298479295,31.9889052852663,Statistical anomaly detected,,,
2025-02-08,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,30.980816750238336,23.27517005888542,Statistical anomaly detected,,,
2025-02-09,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,43.46116795223824,40.28412582732794,Statistical anomaly detected,,,
2025-02-10,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,53.21112098442894,22.43371149828608,Statistical anomaly detected,,,
2025-02-13,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,42.57737628287596,14.819374954381104,Statistical anomaly detected,,,
2025-02-24,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,32.82182131425154,15.70265963820735,Statistical anomaly detected,,,
2025-02-26,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,39.86217141902088,16.78808004877368,Statistical anomaly detected,,,
2025-03-11,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,30.842988199763745,20.639176946802817,Statistical anomaly detected,,,
2025-03-22,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,medium,39.825189788984495,14.229171746801782,Statistical anomaly detected,,,
2025-03-23,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,50.19892980895732,26.04818727779714,Statistical anomaly detected,,,
2025-03-24,509,ClassicCo,ClassicPro 12,smartphones,regime_shift,high,63.576630255360925,26.649373796045616,Statistical anomaly detected,,,
2025-01-02,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,38.53781579489085,21.476852556346827,Statistical anomaly detected,,,
2025-01-12,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,32.222343209294806,16.413558232019266,Statistical anomaly detected,,,
2025-01-14,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,34.38512968873589,21.7876029293004,Statistical anomaly detected,,,
2025-01-16,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,37.297003726628006,16.174587436469867,Statistical anomaly detected,,,
2025-01-26,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,44.51043136849823,17.20576255215931,Statistical anomaly detected,,,
2025-01-27,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,55.59756569554537,24.909069595973254,Statistical anomaly detected,,,
2025-02-03,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,32.46621115129411,14.203659944769276,Statistical anomaly detected,,,
2025-02-15,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,high,22.33681136734177,35.618919552564854,Statistical anomaly detected,,,
2025-02-16,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,high,10.0,55.23085262464628,Statistical anomaly detected,,,
2025-02-18,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,high,16.911390606002254,69.11390606002254,Statistical anomaly detected,,,
2025-02-19,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,high,28.855767588834755,70.6291827863828,Statistical anomaly detected,,,
2025-02-20,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,35.82429110414427,24.14949972776281,Statistical anomaly detected,,,
2025-02-21,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,28.08143523519012,21.61342382587562,Statistical anomaly detected,,,
2025-02-22,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,22.34875607032245,20.4144806590362,Statistical anomaly detected,,,
2025-02-24,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,high,25.91088082109565,25.40661597491108,Statistical anomaly detected,,,
2025-03-02,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,28.389710950062685,22.50004840859383,Statistical anomaly detected,,,
2025-03-03,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,high,35.784556460314704,26.047625223305392,Statistical anomaly detected,,,
2025-03-05,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,37.45465827836216,16.199543582672128,Statistical anomaly detected,,,
2025-03-06,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,high,50.18087087533021,33.977649728872514,Statistical anomaly detected,,,
2025-03-07,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,62.02475078213765,23.60238015046108,Statistical anomaly detected,,,
2025-03-10,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,44.31105695570963,14.652385725131712,Statistical anomaly detected,,,
2025-03-30,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,33.4904553829492,15.085139633872968,Statistical anomaly detected,,,
2025-03-31,510,SprintTech,SprintPhone Z2,smartphones,regime_shift,medium,40.41792795882697,20.68491603552432,Statistical anomaly detected,,,
2025-01-02,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,32.39426691021231,18.332428192335104,Statistical anomaly detected,,,
2025-01-12,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,17.674950892391976,23.70730070054943,Statistical anomaly detected,,,
2025-01-13,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,10.780790962214684,39.00525649066908,Statistical anomaly detected,,,
2025-01-15,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,15.412964298804948,54.12964298804948,Statistical anomaly detected,,,
2025-01-16,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,23.60244128948373,53.1336920783873,Statistical anomaly detected,,,
2025-01-17,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,34.07967631101933,44.39047170177184,Statistical anomaly detected,,,
2025-01-18,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,39.91219532141565,17.114361524937483,Statistical anomaly detected,,,
2025-01-20,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,32.093095513313585,19.35009004388686,Statistical anomaly detected,,,
2025-01-25,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,30.533772435933187,14.504964403018118,Statistical anomaly detected,,,
2025-02-06,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,24.425060432982,14.14579922932626,Statistical anomaly detected,,,
2025-02-19,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,38.81009883887161,13.495424241340292,Statistical anomaly detected,,,
2025-02-25,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,21.30575920270817,27.74081651984196,Statistical anomaly detected,,,
2025-02-26,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,10.0,53.06433389743324,Statistical anomaly detected,,,
2025-02-28,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,15.867193622945733,58.67193622945732,Statistical anomaly detected,,,
2025-03-01,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,20.891143571317585,31.66249853475449,Statistical anomaly detected,,,
2025-03-06,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,32.80022171281456,18.279200602242195,Statistical anomaly detected,,,
2025-03-07,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,40.46215165867617,23.35938461924545,Statistical anomaly detected,,,
2025-03-08,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,high,53.37730485791119,31.91909641430466,Statistical anomaly detected,,,
2025-03-27,511,PulseTech,PulseWatch Pro,smartwatches,regime_shift,medium,34.34758787366153,18.26749950170012,Statistical anomaly detected,,,
2025-01-02,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,31.94050105417775,15.189784422320752,Statistical anomaly detected,,,
2025-01-16,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,30.52823253511437,20.40827748905192,Statistical anomaly detected,,,
2025-01-19,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,24.393218593491937,19.82212923316985,Statistical anomaly detected,,,
2025-01-20,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,high,17.745433535185448,27.252594948991703,Statistical anomaly detected,,,
2025-01-21,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,high,10.0,43.64747426332464,Statistical anomaly detected,,,
2025-01-23,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,high,16.729066753508583,67.29066753508583,Statistical anomaly detected,,,
2025-01-24,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,20.039877310626903,19.790766609404244,Statistical anomaly detected,,,
2025-01-26,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,17.8268576932471,19.332612771771373,Statistical anomaly detected,,,
2025-01-27,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,high,10.63914994446344,40.319544097255,Statistical anomaly detected,,,
2025-01-29,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,high,17.800164079361632,55.76682766796823,Statistical anomaly detected,,,
2025-01-30,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,high,22.65792843539965,27.29055942619285,Statistical anomaly detected,,,
2025-02-03,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,27.45892266634326,14.00091700612629,Statistical anomaly detected,,,
2025-02-08,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,32.99170711109968,16.841704907282672,Statistical anomaly detected,,,
2025-02-10,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,high,47.34549625768766,33.472457004415055,Statistical anomaly detected,,,
2025-02-13,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,35.254941352434265,14.450636827751527,Statistical anomaly detected,,,
2025-02-27,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,high,47.19406007483576,30.2681236761156,Statistical anomaly detected,,,
2025-03-21,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,35.44090835508497,16.206127290216777,Statistical anomaly detected,,,
2025-03-31,512,ChronoBrand,ChronoLux S,smartwatches,regime_shift,medium,30.76829016498772,14.24760118835925,Statistical anomaly detected,,,
2025-01-06,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,51.72679566544669,15.663598600448148,Statistical anomaly detected,,,
2025-01-22,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,40.0905727875574,17.533077418988174,Statistical anomaly detected,,,
2025-01-23,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,47.6998900216198,18.98031558287949,Statistical anomaly detected,,,
2025-01-24,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,54.46396191844125,14.180476923019448,Statistical anomaly detected,,,
2025-02-22,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,40.9086299532005,23.878708198628672,Statistical anomaly detected,,,
2025-02-23,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,50.541574365812565,23.54746278140372,Statistical anomaly detected,,,
2025-02-24,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,62.18882350336095,23.04488786448813,Statistical anomaly detected,,,
2025-02-27,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,40.64500986201756,19.93989286701669,Statistical anomaly detected,,,
2025-03-06,513,SportGear,SportBand Z3,smartwatches,regime_shift,high,52.58569846421382,27.692370234686337,Statistical anomaly detected,,,
2025-03-07,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,61.57758655990615,17.099493509269603,Statistical anomaly detected,,,
2025-03-08,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,50.36461749266664,18.20949747085476,Statistical anomaly detected,,,
2025-03-09,513,SportGear,SportBand Z3,smartwatches,regime_shift,high,33.33376469805962,33.81511394797509,Statistical anomaly detected,,,
2025-03-10,513,SportGear,SportBand Z3,smartwatches,regime_shift,high,23.629213334318123,29.11327733799718,Statistical anomaly detected,,,
2025-03-11,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,27.418943853053232,16.038327070461776,Statistical anomaly detected,,,
2025-03-13,513,SportGear,SportBand Z3,smartwatches,regime_shift,medium,37.73769155990596,21.19101754100849,Statistical anomaly detected,,,
2025-01-30,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,29.29227705614605,14.865559512128511,Statistical anomaly detected,,,
2025-02-07,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,35.112561632809935,15.694806360627611,Statistical anomaly detected,,,
2025-02-08,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,42.01644255943515,19.66213971746817,Statistical anomaly detected,,,
2025-02-09,514,FlexTech,FlexBand Active,smartwatches,regime_shift,high,54.87250435560954,30.59769226770832,Statistical anomaly detected,,,
2025-02-11,514,FlexTech,FlexBand Active,smartwatches,regime_shift,low,62.430155716956335,7.588365951883147,Statistical anomaly detected,,,
2025-02-12,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,52.86006864219559,15.32926990947976,Statistical anomaly detected,,,
2025-02-13,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,45.4082167894306,14.097317775362384,Statistical anomaly detected,,,
2025-02-20,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,44.60960668519329,13.760416853156322,Statistical anomaly detected,,,
2025-03-01,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,39.99169806775229,17.68359421457628,Statistical anomaly detected,,,
2025-03-02,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,46.98996669303237,17.499303514004083,Statistical anomaly detected,,,
2025-03-03,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,53.00342785092184,12.797330113411508,Statistical anomaly detected,,,
2025-03-06,514,FlexTech,FlexBand Active,smartwatches,regime_shift,medium,37.81471164943563,15.490913391539586,Statistical anomaly detected,,,
2025-01-02,515,VintageGear,VintageWatch V2,smartwatches,regime_shift,medium,30.49755913065836,14.96527336962692,Statistical anomaly detected,,,
2025-01-07,515,VintageGear,VintageWatch V2,smartwatches,regime_shift,medium,45.215298209865935,24.91753691598668,Statistical anomaly detected,,,
2025-01-09,515,VintageGear,VintageWatch V2,smartwatches,regime_shift,low,50.62324263819991,2.0674286541327414,Statistical anomaly detected,,,
2025-01-12,515,VintageGear,VintageWatch V2,smartwatches,regime_shift,medium,32.647142455536866,20.36917836197477,Statistical anomaly detected,,,
2025-01-19,515,VintageGear,VintageWatch V2,smartwatches,regime_shift,medium,39.5428387219228,14.929115763312597,Statistical anomaly detected,,,
2025-02-22,515,VintageGear,VintageWatch V2,smartwatches,regime_shift,medium,35.658677564602414,14.59158843535906,Statistical anomaly detected,,,
