date,entity_id,brand,product_name,category,marker_type,peak_severity_score,combined_marker_severity,marker_label
2025-03-01,522,BassAudio,BassElite Pro,headphones,peak,5.292097338759117,7.080627229589182,High peak
2025-03-02,522,BassAudio,BassElite Pro,headphones,dip,6.720277176347613,8.508807067177678,Low dip
2025-03-03,522,BassAudio,BassElite Pro,headphones,peak,2.0620235665497937,3.5065694638369984,High peak
2025-03-04,522,BassAudio,BassElite Pro,headphones,dip,2.6459938515945765,4.090539748881781,Low dip
2025-03-06,522,BassAudio,BassElite Pro,headphones,peak,4.364713979408603,5.809259876695808,High peak
2025-03-07,522,BassAudio,BassElite Pro,headphones,dip,8.20701490105486,9.721577005577219,Low dip
2025-03-09,522,BassAudio,BassElite Pro,headphones,peak,3.150532237291566,4.665094341813924,High peak
2025-03-10,522,BassAudio,BassElite Pro,headphones,dip,11.084621007089163,12.994533623837572,Low dip
2025-03-11,522,BassAudio,BassElite Pro,headphones,peak,2.753192414378578,4.663105031126988,High peak
2025-03-12,522,BassAudio,BassElite Pro,headphones,dip,11.275207919340728,13.185120536089137,Low dip
2025-03-15,522,BassAudio,BassElite Pro,headphones,peak,10.323583911212205,12.233496527960614,High peak
2025-03-16,522,BassAudio,BassElite Pro,headphones,dip,5.257071268738656,7.166983885487066,Low dip
2025-03-17,522,BassAudio,BassElite Pro,headphones,peak,11.283735962095157,13.193648578843566,High peak
2025-03-19,522,BassAudio,BassElite Pro,headphones,dip,4.961719745285123,6.871632362033533,Low dip
2025-03-20,522,BassAudio,BassElite Pro,headphones,peak,3.6403773738945455,5.5502899906429555,High peak
2025-03-22,522,BassAudio,BassElite Pro,headphones,dip,2.7247229371105517,4.634635553858962,Low dip
2025-03-23,522,BassAudio,BassElite Pro,headphones,peak,5.969540642209157,7.879453258957567,High peak
2025-03-25,522,BassAudio,BassElite Pro,headphones,dip,2.7426879439522898,4.6526005607007,Low dip
2025-03-26,522,BassAudio,BassElite Pro,headphones,peak,2.4144362549327125,4.3243488716811225,High peak
2025-03-29,522,BassAudio,BassElite Pro,headphones,dip,8.01699069393691,9.926903310685319,Low dip
2025-03-30,522,BassAudio,BassElite Pro,headphones,peak,8.497768369006998,11.607680985755408,High peak
2025-01-03,523,EasyGear,EasyWear Studio,headphones,dip,16.05289067786246,16.225021842071744,Low dip
2025-01-05,523,EasyGear,EasyWear Studio,headphones,peak,4.616698298059105,4.788829462268387,High peak
2025-01-08,523,EasyGear,EasyWear Studio,headphones,dip,13.653798438758399,13.825929602967681,Low dip
2025-01-09,523,EasyGear,EasyWear Studio,headphones,peak,3.679163025218872,3.8512941894281543,High peak
2025-01-10,523,EasyGear,EasyWear Studio,headphones,dip,5.1849045913748135,5.3570357555840955,Low dip
2025-01-11,523,EasyGear,EasyWear Studio,headphones,peak,4.458788567023397,4.630919731232679,High peak
2025-01-13,523,EasyGear,EasyWear Studio,headphones,dip,9.881695340576657,10.05382650478594,Low dip
2025-01-17,523,EasyGear,EasyWear Studio,headphones,event,83.6023702880563,92.6905304468438,Statistical anomaly detected
2025-01-18,523,EasyGear,EasyWear Studio,headphones,peak,100.0,100.0,Statistical anomaly detected
2025-01-22,523,EasyGear,EasyWear Studio,headphones,dip,59.298860662695944,59.50458767204987,Statistical anomaly detected
2025-01-23,523,EasyGear,EasyWear Studio,headphones,peak,54.4168884682746,54.62261547762853,High peak
2025-01-24,523,EasyGear,EasyWear Studio,headphones,dip,49.335750964163175,49.95253879351508,Low dip
2025-01-26,523,EasyGear,EasyWear Studio,headphones,peak,10.341952047658976,10.958739877010881,High peak
2025-01-27,523,EasyGear,EasyWear Studio,headphones,dip,10.871811333490312,11.488599162842217,Low dip
2025-01-28,523,EasyGear,EasyWear Studio,headphones,peak,3.4750223333539183,4.091810162705823,High peak
2025-01-30,523,EasyGear,EasyWear Studio,headphones,dip,5.671624792294458,7.488412621646362,Low dip
2025-02-01,523,EasyGear,EasyWear Studio,headphones,peak,0.41682356942431115,1.0336113987762152,High peak
2025-02-05,523,EasyGear,EasyWear Studio,headphones,event,57.80851376679311,72.37530159614502,Statistical anomaly detected
2025-02-06,523,EasyGear,EasyWear Studio,headphones,dip,39.90643208613818,40.52321991549009,Low dip
2025-02-09,523,EasyGear,EasyWear Studio,headphones,peak,27.762876604443537,29.57966443379544,High peak
2025-02-10,523,EasyGear,EasyWear Studio,headphones,dip,17.529642640309476,18.14643046966138,Low dip
2025-02-13,523,EasyGear,EasyWear Studio,headphones,peak,9.610446035945571,10.227233865297475,High peak
2025-02-14,523,EasyGear,EasyWear Studio,headphones,dip,1.4341738239279975,2.0509616532799013,Low dip
2025-02-19,523,EasyGear,EasyWear Studio,headphones,peak,63.75197935721432,70.73488039213215,Statistical anomaly detected
2025-02-23,523,EasyGear,EasyWear Studio,headphones,dip,33.468932820215166,34.5275765333409,Low dip
2025-02-24,523,EasyGear,EasyWear Studio,headphones,peak,23.20066508057477,24.2593087937005,High peak
2025-02-25,523,EasyGear,EasyWear Studio,headphones,dip,24.973525003702395,26.46416871682813,Low dip
2025-02-28,523,EasyGear,EasyWear Studio,headphones,peak,49.791557742903365,57.54370926490728,Statistical anomaly detected
2025-03-05,523,EasyGear,EasyWear Studio,headphones,dip,31.83968177727515,33.47124054839936,Low dip
2025-03-06,523,EasyGear,EasyWear Studio,headphones,peak,21.699247847710943,23.33080661883515,High peak
2025-03-07,523,EasyGear,EasyWear Studio,headphones,dip,16.016005895208774,17.647564666332983,Low dip
2025-03-08,523,EasyGear,EasyWear Studio,headphones,peak,4.10170301893661,5.73326179006082,High peak
2025-03-09,523,EasyGear,EasyWear Studio,headphones,dip,7.211612376614217,8.843171147738426,Low dip
2025-03-10,523,EasyGear,EasyWear Studio,headphones,peak,1.72712669611699,3.3586854672412,High peak
2025-03-12,523,EasyGear,EasyWear Studio,headphones,dip,15.643453730223966,17.275012501348176,Low dip
2025-03-14,523,EasyGear,EasyWear Studio,headphones,peak,6.543887994850321,7.862924982221397,High peak
2025-03-16,523,EasyGear,EasyWear Studio,headphones,dip,4.093746166218676,6.612783153589751,Low dip
2025-03-18,523,EasyGear,EasyWear Studio,headphones,peak,9.114154423064262,10.254033873536242,High peak
2025-03-20,523,EasyGear,EasyWear Studio,headphones,dip,1.9336255161760443,3.0735049666480245,Low dip
2025-03-22,523,EasyGear,EasyWear Studio,headphones,peak,13.128051197992216,14.267930648464196,High peak
2025-03-25,523,EasyGear,EasyWear Studio,headphones,dip,9.337920967976574,10.477800418448554,Low dip
2025-03-27,523,EasyGear,EasyWear Studio,headphones,peak,2.4528512886929716,3.592730739164952,High peak
2025-03-29,523,EasyGear,EasyWear Studio,headphones,dip,6.880569156336245,8.020448606808225,Low dip
2025-03-30,523,EasyGear,EasyWear Studio,headphones,peak,2.27344147651043,3.4133209269824105,High peak
2025-01-02,524,SlateTab,SlateMax 11,tablets,dip,1.765797965015805,1.765797965015805,Low dip
2025-01-03,524,SlateTab,SlateMax 11,tablets,peak,0.8132046849781547,0.8132046849781547,High peak
2025-01-07,524,SlateTab,SlateMax 11,tablets,dip,11.052911244723578,11.052911244723578,Low dip
2025-01-08,524,SlateTab,SlateMax 11,tablets,peak,1.3308140283856351,1.3308140283856351,High peak
2025-01-10,524,SlateTab,SlateMax 11,tablets,dip,8.094053266460065,8.094053266460065,Low dip
2025-01-11,524,SlateTab,SlateMax 11,tablets,peak,4.2857638053752325,4.2857638053752325,Statistical anomaly detected
2025-01-12,524,SlateTab,SlateMax 11,tablets,dip,0.6899954343886092,0.6899954343886092,Low dip
2025-01-13,524,SlateTab,SlateMax 11,tablets,peak,5.91196226319557,5.91196226319557,High peak
2025-01-17,524,SlateTab,SlateMax 11,tablets,event,52.13573530745356,64.88573530745356,Statistical anomaly detected
2025-01-20,524,SlateTab,SlateMax 11,tablets,event,26.766282395149517,39.51628239514952,Statistical anomaly detected
2025-01-26,524,SlateTab,SlateMax 11,tablets,peak,29.18770019307956,29.18770019307956,High peak
2025-01-27,524,SlateTab,SlateMax 11,tablets,dip,16.528924804801953,16.528924804801953,Low dip
2025-01-28,524,SlateTab,SlateMax 11,tablets,peak,11.73362592073796,11.73362592073796,High peak
2025-01-29,524,SlateTab,SlateMax 11,tablets,dip,2.2408184307147017,2.2408184307147017,Low dip
2025-01-30,524,SlateTab,SlateMax 11,tablets,peak,4.624610464828494,4.624610464828494,High peak
2025-01-31,524,SlateTab,SlateMax 11,tablets,dip,1.3653370572837265,1.3653370572837265,Low dip
2025-02-02,524,SlateTab,SlateMax 11,tablets,peak,11.61313481382285,11.61313481382285,High peak
2025-02-03,524,SlateTab,SlateMax 11,tablets,dip,4.9343639760611175,4.9343639760611175,Low dip
2025-02-04,524,SlateTab,SlateMax 11,tablets,peak,10.561453665360915,10.561453665360915,High peak
2025-02-06,524,SlateTab,SlateMax 11,tablets,dip,6.723560664936269,6.723560664936269,Low dip
2025-02-08,524,SlateTab,SlateMax 11,tablets,peak,0.3527282716303453,0.3527282716303453,High peak
2025-02-09,524,SlateTab,SlateMax 11,tablets,dip,0.9933401121773151,2.193340112177315,Low dip
2025-02-10,524,SlateTab,SlateMax 11,tablets,peak,7.845897047359836,7.845897047359836,High peak
2025-02-11,524,SlateTab,SlateMax 11,tablets,dip,4.954697699910459,4.954697699910459,Low dip
2025-02-12,524,SlateTab,SlateMax 11,tablets,peak,2.5229952096572816,2.5229952096572816,High peak
2025-02-13,524,SlateTab,SlateMax 11,tablets,dip,6.528898204728064,6.528898204728064,Low dip
2025-02-14,524,SlateTab,SlateMax 11,tablets,peak,3.8757444791578326,3.8757444791578326,High peak
2025-02-17,524,SlateTab,SlateMax 11,tablets,event,54.48652657346885,67.23652657346885,Statistical anomaly detected
2025-02-23,524,SlateTab,SlateMax 11,tablets,peak,31.741940258430965,31.741940258430965,High peak
2025-02-25,524,SlateTab,SlateMax 11,tablets,dip,9.516445219283487,9.516445219283487,Low dip
2025-02-26,524,SlateTab,SlateMax 11,tablets,peak,14.452662862228962,14.452662862228962,Statistical anomaly detected
2025-03-01,524,SlateTab,SlateMax 11,tablets,dip,11.798231356165434,11.798231356165434,Statistical anomaly detected
2025-03-02,524,SlateTab,SlateMax 11,tablets,peak,3.05195492591793,3.05195492591793,High peak
2025-03-03,524,SlateTab,SlateMax 11,tablets,dip,10.840494970238222,10.840494970238222,Low dip
2025-03-07,524,SlateTab,SlateMax 11,tablets,peak,63.60830954327377,69.40430954327377,Statistical anomaly detected
2025-03-10,524,SlateTab,SlateMax 11,tablets,dip,14.157500528186038,14.157500528186038,Statistical anomaly detected
2025-03-11,524,SlateTab,SlateMax 11,tablets,peak,14.357780524814112,14.357780524814112,High peak
2025-03-13,524,SlateTab,SlateMax 11,tablets,dip,27.895643133309562,27.895643133309562,Low dip
2025-03-14,524,SlateTab,SlateMax 11,tablets,peak,14.550646517948032,14.550646517948032,High peak
2025-03-18,524,SlateTab,SlateMax 11,tablets,event,61.37764678762568,74.12764678762568,Statistical anomaly detected
2025-03-22,524,SlateTab,SlateMax 11,tablets,peak,27.941403432628036,27.941403432628036,High peak
2025-03-25,524,SlateTab,SlateMax 11,tablets,event,30.218911703685087,42.96891170368509,Statistical anomaly detected
2025-03-26,524,SlateTab,SlateMax 11,tablets,dip,26.483380367115007,26.483380367115007,Low dip
2025-03-30,524,SlateTab,SlateMax 11,tablets,peak,29.950398470740623,29.950398470740623,High peak
2025-01-03,525,EduGear,KidsPad Learn,tablets,dip,10.973776763841133,12.68059206493294,Low dip
2025-01-04,525,EduGear,KidsPad Learn,tablets,peak,5.337945180881878,5.844760481973684,High peak
2025-01-05,525,EduGear,KidsPad Learn,tablets,dip,18.089845288243158,18.596660589334963,Statistical anomaly detected
2025-01-11,525,EduGear,KidsPad Learn,tablets,peak,62.72064000620309,69.68774233904712,Statistical anomaly detected
2025-01-15,525,EduGear,KidsPad Learn,tablets,dip,27.4266806866925,28.89634292632952,Low dip
2025-01-16,525,EduGear,KidsPad Learn,tablets,peak,23.80353739701895,24.909320329956888,High peak
2025-01-19,525,EduGear,KidsPad Learn,tablets,dip,14.112852765169613,15.21863569810755,Low dip
2025-01-20,525,EduGear,KidsPad Learn,tablets,peak,5.127547395977378,6.233330328915315,High peak
2025-01-21,525,EduGear,KidsPad Learn,tablets,dip,8.281488292073249,9.819271225011185,Low dip
2025-01-24,525,EduGear,KidsPad Learn,tablets,peak,55.685413344631954,63.37358531122741,Statistical anomaly detected
2025-01-29,525,EduGear,KidsPad Learn,tablets,dip,29.209182733154314,31.415244602293782,Low dip
2025-02-03,525,EduGear,KidsPad Learn,tablets,event,51.6367654771038,60.517544494511114,Statistical anomaly detected
2025-02-05,525,EduGear,KidsPad Learn,tablets,peak,67.58550978337911,76.81399083425343,Statistical anomaly detected
2025-02-09,525,EduGear,KidsPad Learn,tablets,dip,49.85403608835864,53.28007349073379,Statistical anomaly detected
2025-02-10,525,EduGear,KidsPad Learn,tablets,peak,36.189343579091826,39.61538098146698,High peak
2025-02-12,525,EduGear,KidsPad Learn,tablets,dip,28.32295960260343,31.748997004978584,Low dip
2025-02-13,525,EduGear,KidsPad Learn,tablets,peak,15.20270082206312,18.628738224438273,High peak
2025-02-15,525,EduGear,KidsPad Learn,tablets,dip,13.908528691977413,17.334566094352567,Low dip
2025-02-17,525,EduGear,KidsPad Learn,tablets,peak,7.02904748449706,10.455084886872212,High peak
2025-02-20,525,EduGear,KidsPad Learn,tablets,dip,6.3484885018845585,9.774525904259711,Low dip
2025-02-21,525,EduGear,KidsPad Learn,tablets,peak,3.934225324512351,7.314362001586202,High peak
2025-02-22,525,EduGear,KidsPad Learn,tablets,dip,2.6464104985899577,6.02654717566381,Low dip
2025-02-23,525,EduGear,KidsPad Learn,tablets,peak,6.6343238470172645,10.014460524091117,High peak
2025-02-24,525,EduGear,KidsPad Learn,tablets,dip,3.143872525223854,6.524009202297705,Low dip
2025-02-26,525,EduGear,KidsPad Learn,tablets,peak,6.008394326313907,9.388531003387758,High peak
2025-02-27,525,EduGear,KidsPad Learn,tablets,dip,6.262182449282121,9.642319126355972,Low dip
2025-02-28,525,EduGear,KidsPad Learn,tablets,peak,5.478188364583841,8.858325041657693,High peak
2025-03-01,525,EduGear,KidsPad Learn,tablets,dip,5.278231811753485,8.658368488827335,Low dip
2025-03-02,525,EduGear,KidsPad Learn,tablets,peak,4.590352450217857,7.970489127291708,High peak
2025-03-03,525,EduGear,KidsPad Learn,tablets,dip,5.862837950193071,9.242974627266921,Low dip
2025-03-05,525,EduGear,KidsPad Learn,tablets,peak,5.922831822409468,9.30296849948332,High peak
2025-03-06,525,EduGear,KidsPad Learn,tablets,dip,6.170846246242586,9.550982923316438,Low dip
2025-03-07,525,EduGear,KidsPad Learn,tablets,peak,6.098674458754746,9.478811135828597,High peak
2025-03-09,525,EduGear,KidsPad Learn,tablets,dip,3.1898497174007536,6.569986394474605,Low dip
2025-03-10,525,EduGear,KidsPad Learn,tablets,peak,3.3843510389999176,7.004487716073769,High peak
2025-03-11,525,EduGear,KidsPad Learn,tablets,dip,8.247868224328965,12.228004901402816,Low dip
2025-03-13,525,EduGear,KidsPad Learn,tablets,peak,42.93482449350745,51.67303684859391,Statistical anomaly detected
2025-03-20,525,EduGear,KidsPad Learn,tablets,dip,74.86411885007442,91.13233120516088,Statistical anomaly detected
2025-03-24,525,EduGear,KidsPad Learn,tablets,peak,25.095585551669362,28.613797906755824,High peak
2025-03-25,525,EduGear,KidsPad Learn,tablets,dip,24.647213659691054,28.165426014777516,Low dip
2025-03-29,525,EduGear,KidsPad Learn,tablets,peak,14.307844959906173,17.826057314992635,High peak
2025-01-03,601,ClearAudio,ClearSound H7,headphones,dip,8.743989917952149,8.743989917952149,Low dip
2025-01-07,601,ClearAudio,ClearSound H7,headphones,peak,52.28317317250557,59.53452377665546,Statistical anomaly detected
2025-01-12,601,ClearAudio,ClearSound H7,headphones,event,86.67621412753721,100.0,Statistical anomaly detected
2025-01-18,601,ClearAudio,ClearSound H7,headphones,peak,26.370307555282587,27.68165815943248,High peak
2025-01-21,601,ClearAudio,ClearSound H7,headphones,dip,2.6183761671794477,3.910249933744007,Low dip
2025-01-24,601,ClearAudio,ClearSound H7,headphones,peak,14.51646102459182,15.808334791156378,High peak
2025-01-25,601,ClearAudio,ClearSound H7,headphones,dip,2.158111898461092,3.833985665025651,Low dip
2025-01-28,601,ClearAudio,ClearSound H7,headphones,peak,39.45770268212997,46.93856243113355,Statistical anomaly detected
2025-01-31,601,ClearAudio,ClearSound H7,headphones,dip,4.0330576182415925,6.461917367245169,Low dip
2025-02-02,601,ClearAudio,ClearSound H7,headphones,event,12.137080564370406,19.568836558451924,Statistical anomaly detected
2025-02-03,601,ClearAudio,ClearSound H7,headphones,peak,12.775181184952407,15.346937179033926,High peak
2025-02-10,601,ClearAudio,ClearSound H7,headphones,event,74.73343839709653,88.73028032029956,Statistical anomaly detected
2025-02-11,601,ClearAudio,ClearSound H7,headphones,dip,54.211487566614956,55.45832948981797,Low dip
2025-02-14,601,ClearAudio,ClearSound H7,headphones,peak,29.916639449776394,32.36348137297941,Statistical anomaly detected
2025-02-17,601,ClearAudio,ClearSound H7,headphones,dip,7.146198705291979,8.393040628494992,Low dip
2025-02-20,601,ClearAudio,ClearSound H7,headphones,peak,2.865900209305286,4.112742132508299,High peak
2025-02-21,601,ClearAudio,ClearSound H7,headphones,dip,2.121859799012052,3.3687017222150653,Low dip
2025-02-22,601,ClearAudio,ClearSound H7,headphones,peak,1.0326307610938936,2.279472684296907,High peak
2025-02-23,601,ClearAudio,ClearSound H7,headphones,dip,10.510550287745794,11.757392210948806,Low dip
2025-02-24,601,ClearAudio,ClearSound H7,headphones,peak,4.8586930235082635,6.105534946711277,Statistical anomaly detected
2025-02-25,601,ClearAudio,ClearSound H7,headphones,dip,1.2969122201341896,2.543754143337203,Low dip
2025-02-26,601,ClearAudio,ClearSound H7,headphones,peak,10.66759813858431,11.914440061787323,High peak
2025-03-01,601,ClearAudio,ClearSound H7,headphones,dip,1.3185796828035299,2.5654216060065433,Low dip
2025-03-03,601,ClearAudio,ClearSound H7,headphones,peak,0.9359313201227183,2.1827732433257316,High peak
2025-03-05,601,ClearAudio,ClearSound H7,headphones,dip,10.998382338956354,12.245224262159367,Low dip
2025-03-10,601,ClearAudio,ClearSound H7,headphones,peak,53.42094879692257,61.75807247105323,Statistical anomaly detected
2025-03-14,601,ClearAudio,ClearSound H7,headphones,dip,29.68662442792498,32.227748102055635,Statistical anomaly detected
2025-03-15,601,ClearAudio,ClearSound H7,headphones,peak,19.10653403494471,21.647657709075368,High peak
2025-03-17,601,ClearAudio,ClearSound H7,headphones,dip,17.047768576133755,19.279298497240568,Low dip
2025-03-18,601,ClearAudio,ClearSound H7,headphones,peak,9.977885054973813,12.209414976080623,High peak
2025-03-20,601,ClearAudio,ClearSound H7,headphones,dip,7.3779424175058095,9.60947233861262,Low dip
2025-03-21,601,ClearAudio,ClearSound H7,headphones,peak,2.5159791646379897,4.747509085744801,High peak
2025-03-23,601,ClearAudio,ClearSound H7,headphones,dip,9.635617576197346,11.867147497304156,Low dip
2025-03-25,601,ClearAudio,ClearSound H7,headphones,peak,6.736193266599759,10.16772318770657,High peak
2025-03-26,601,ClearAudio,ClearSound H7,headphones,dip,2.7499002224132765,4.981430143520088,Low dip
2025-03-30,601,ClearAudio,ClearSound H7,headphones,peak,7.538201781078916,10.028553277129976,High peak
2025-01-03,602,BassAudio,BassKing Pro,headphones,dip,13.678855747765514,13.678855747765514,Low dip
2025-01-04,602,BassAudio,BassKing Pro,headphones,peak,1.087033081898752,1.087033081898752,Statistical anomaly detected
2025-01-06,602,BassAudio,BassKing Pro,headphones,dip,8.407439377595363,8.407439377595363,Low dip
2025-01-07,602,BassAudio,BassKing Pro,headphones,peak,2.011895495187111,2.011895495187111,High peak
2025-01-10,602,BassAudio,BassKing Pro,headphones,dip,7.6273571381449825,7.6273571381449825,Low dip
2025-01-11,602,BassAudio,BassKing Pro,headphones,peak,0.8320764115695307,0.8320764115695307,High peak
2025-01-12,602,BassAudio,BassKing Pro,headphones,dip,6.952551524954758,6.952551524954758,Low dip
2025-01-14,602,BassAudio,BassKing Pro,headphones,peak,2.320591547207213,2.320591547207213,High peak
2025-01-17,602,BassAudio,BassKing Pro,headphones,dip,3.906071125710718,3.906071125710718,Low dip
2025-01-19,602,BassAudio,BassKing Pro,headphones,peak,4.487884565920089,4.487884565920089,High peak
2025-01-21,602,BassAudio,BassKing Pro,headphones,dip,4.697273777264041,4.697273777264041,Low dip
2025-01-22,602,BassAudio,BassKing Pro,headphones,peak,1.6599205690800598,1.6599205690800598,High peak
2025-01-23,602,BassAudio,BassKing Pro,headphones,dip,4.144438242525688,4.144438242525688,Low dip
2025-01-27,602,BassAudio,BassKing Pro,headphones,peak,55.14544873012592,63.218229553848026,Statistical anomaly detected
2025-02-01,602,BassAudio,BassKing Pro,headphones,dip,27.034253955702816,29.167034779424924,Low dip
2025-02-02,602,BassAudio,BassKing Pro,headphones,peak,13.618117484329524,14.79089830805163,High peak
2025-02-03,602,BassAudio,BassKing Pro,headphones,dip,11.670258803231006,13.084852698302122,Low dip
2025-02-05,602,BassAudio,BassKing Pro,headphones,peak,31.931185238076736,38.164890973988946,Statistical anomaly detected
2025-02-11,602,BassAudio,BassKing Pro,headphones,dip,17.916691379429718,18.930397115341933,Low dip
2025-02-12,602,BassAudio,BassKing Pro,headphones,peak,9.458377581475805,10.472083317388018,High peak
2025-02-14,602,BassAudio,BassKing Pro,headphones,dip,7.766281979796161,8.779987715708373,Low dip
2025-02-15,602,BassAudio,BassKing Pro,headphones,peak,2.9835861524979075,3.9972918884101203,High peak
2025-02-18,602,BassAudio,BassKing Pro,headphones,dip,5.422261842874128,6.43596757878634,Low dip
2025-02-21,602,BassAudio,BassKing Pro,headphones,peak,15.279942722679518,16.293648458591733,High peak
2025-02-23,602,BassAudio,BassKing Pro,headphones,dip,2.6101447767525556,3.302409512384539,Low dip
2025-02-24,602,BassAudio,BassKing Pro,headphones,peak,3.740915510982132,4.433180246614115,High peak
2025-02-25,602,BassAudio,BassKing Pro,headphones,dip,4.081921437025636,4.774186172657619,Low dip
2025-03-01,602,BassAudio,BassKing Pro,headphones,event,33.92730500185631,41.558000850573855,Statistical anomaly detected
2025-03-03,602,BassAudio,BassKing Pro,headphones,peak,52.00890264016512,59.81547446960363,Statistical anomaly detected
2025-03-08,602,BassAudio,BassKing Pro,headphones,dip,32.44837343095464,34.75470015571338,Low dip
2025-03-09,602,BassAudio,BassKing Pro,headphones,peak,19.359965812791277,21.666292537550017,High peak
2025-03-11,602,BassAudio,BassKing Pro,headphones,dip,13.435059562949188,15.741386287707929,Low dip
2025-03-12,602,BassAudio,BassKing Pro,headphones,peak,7.386754242833593,9.693080967592334,High peak
2025-03-13,602,BassAudio,BassKing Pro,headphones,dip,5.221312584102462,7.527639308861202,Low dip
2025-03-14,602,BassAudio,BassKing Pro,headphones,peak,3.0125054928828128,5.318832217641553,High peak
2025-03-16,602,BassAudio,BassKing Pro,headphones,dip,2.0643412251077606,4.370667949866501,Low dip
2025-03-18,602,BassAudio,BassKing Pro,headphones,peak,5.398859827149755,7.705186551908495,High peak
2025-03-24,602,BassAudio,BassKing Pro,headphones,dip,14.704046061553665,17.010372786312406,Low dip
2025-03-27,602,BassAudio,BassKing Pro,headphones,peak,13.780519304714142,16.181138116235125,High peak
2025-03-28,602,BassAudio,BassKing Pro,headphones,dip,8.131748465979555,10.408284501565113,Low dip
2025-03-29,602,BassAudio,BassKing Pro,headphones,peak,11.195919096639937,13.472455132225495,High peak
2025-03-30,602,BassAudio,BassKing Pro,headphones,dip,7.603604680400102,9.88014071598566,Low dip
2025-01-04,603,ComfortGear,ComfortWear X,headphones,dip,10.491471776118475,10.491471776118475,Low dip
2025-01-05,603,ComfortGear,ComfortWear X,headphones,peak,7.710167903540497,7.710167903540497,High peak
2025-01-06,603,ComfortGear,ComfortWear X,headphones,dip,11.146040581862326,11.146040581862326,Low dip
2025-01-08,603,ComfortGear,ComfortWear X,headphones,peak,2.400174228228615,2.400174228228615,High peak
2025-01-09,603,ComfortGear,ComfortWear X,headphones,dip,7.117556777071744,7.117556777071744,Low dip
2025-01-11,603,ComfortGear,ComfortWear X,headphones,peak,3.2411005896775302,3.2411005896775302,High peak
2025-01-13,603,ComfortGear,ComfortWear X,headphones,dip,5.9253105320505375,5.9253105320505375,Low dip
2025-01-17,603,ComfortGear,ComfortWear X,headphones,peak,5.2187527770886355,5.2187527770886355,High peak
2025-01-19,603,ComfortGear,ComfortWear X,headphones,dip,6.36368155804656,6.36368155804656,Low dip
2025-01-21,603,ComfortGear,ComfortWear X,headphones,peak,7.842826298336391,7.842826298336391,High peak
2025-01-23,603,ComfortGear,ComfortWear X,headphones,dip,0.8528345624473679,1.3328345624473679,Low dip
2025-01-26,603,ComfortGear,ComfortWear X,headphones,peak,67.69269863995763,74.48429865954121,Statistical anomaly detected
2025-01-30,603,ComfortGear,ComfortWear X,headphones,dip,18.59764347672092,20.049243496304495,Low dip
2025-02-01,603,ComfortGear,ComfortWear X,headphones,peak,12.762049658730298,20.613289498169493,Statistical anomaly detected
2025-02-04,603,ComfortGear,ComfortWear X,headphones,dip,2.977672591415096,6.420638647650691,Low dip
2025-02-06,603,ComfortGear,ComfortWear X,headphones,peak,40.0761208583143,49.22044419549921,Statistical anomaly detected
2025-02-09,603,ComfortGear,ComfortWear X,headphones,dip,16.107027325081326,19.455350662266238,Low dip
2025-02-10,603,ComfortGear,ComfortWear X,headphones,peak,15.288675816555276,18.636999153740188,High peak
2025-02-11,603,ComfortGear,ComfortWear X,headphones,dip,22.776488043916114,26.124811381101026,Low dip
2025-02-12,603,ComfortGear,ComfortWear X,headphones,peak,20.41254749950544,23.76087083669035,High peak
2025-02-14,603,ComfortGear,ComfortWear X,headphones,dip,15.259394571095378,18.60771790828029,Low dip
2025-02-15,603,ComfortGear,ComfortWear X,headphones,peak,5.889218074192185,10.437541411377097,High peak
2025-02-16,603,ComfortGear,ComfortWear X,headphones,dip,12.960035164572965,16.308358501757876,Low dip
2025-02-22,603,ComfortGear,ComfortWear X,headphones,peak,65.73521459407463,75.34513006865984,Statistical anomaly detected
2025-02-28,603,ComfortGear,ComfortWear X,headphones,dip,32.4081809254387,35.771795246780236,Low dip
2025-03-01,603,ComfortGear,ComfortWear X,headphones,peak,17.81917575990824,21.182790081249777,High peak
2025-03-02,603,ComfortGear,ComfortWear X,headphones,dip,16.699118398407986,20.062732719749523,Low dip
2025-03-05,603,ComfortGear,ComfortWear X,headphones,peak,8.267352843022621,11.630967164364158,High peak
2025-03-06,603,ComfortGear,ComfortWear X,headphones,dip,5.303870037445053,8.723675763270233,Low dip
2025-03-08,603,ComfortGear,ComfortWear X,headphones,peak,6.923558664574935,10.343364390400115,High peak
2025-03-09,603,ComfortGear,ComfortWear X,headphones,dip,4.504268050092401,7.924073775917581,Low dip
2025-03-10,603,ComfortGear,ComfortWear X,headphones,peak,5.615134123246827,9.034939849072007,High peak
2025-03-11,603,ComfortGear,ComfortWear X,headphones,dip,10.933032464424768,14.352838190249948,Low dip
2025-03-15,603,ComfortGear,ComfortWear X,headphones,event,55.81446757672771,65.91935220834625,Statistical anomaly detected
2025-03-16,603,ComfortGear,ComfortWear X,headphones,peak,47.15090904795816,52.0357936795767,High peak
2025-03-20,603,ComfortGear,ComfortWear X,headphones,dip,37.57607133957305,41.77607133957305,Low dip
2025-03-22,603,ComfortGear,ComfortWear X,headphones,peak,13.947627631773912,18.14762763177391,High peak
2025-03-23,603,ComfortGear,ComfortWear X,headphones,dip,7.794845287156666,11.994845287156666,Low dip
2025-03-27,603,ComfortGear,ComfortWear X,headphones,peak,51.97133805115948,61.96733805115948,Statistical anomaly detected
